junctions,time_ms
3,5078.83
3,23.54
3,3098.11
3,1136.22
3,832.26
3,380.21
3,1142.19
3,87.74
3,333.57
3,578.61
3,2369.78
3,3624.82
3,139.37
3,327.45
3,422.66
3,1829.08
3,21.96
3,60.88
3,111.36
3,20.22
3,607.62
3,619.87
3,3670.17
3,110.57
3,134.93
3,6761.48
3,30.55
3,3638.75
4,21.36
4,22.35
4,22.8
4,30.86
4,59.88
4,146.08
4,27.1
4,34.78
4,44.63
4,17.21
4,14.17
4,55.18
4,28.99
4,21.72
4,21.15
4,28.23
4,31.09
4,22.52
4,24.55
4,34.46
4,25.92
4,26.56
4,27.99
4,44.32
4,24.68
4,13.13
4,17.57
4,64.67
4,18.2
4,10.71
4,22.02
4,597.56
4,12.52
4,4935.46
4,22.74
4,340.96
4,53.78
4,29.37
4,26.87
4,227.25
4,1496.11
4,330.66
4,792.07
4,89.81
4,52.45
4,107.54
4,903.27
4,6639.39
4,21.49
4,25.31
4,15.91
4,165.0
4,37.19
4,20.88
4,98.53
4,23.01
4,27.33
4,16.01
4,41.37
4,78.66
4,43.06
4,1843.18
4,24.43
4,22.44
4,14.45
4,18.53
4,792.06
4,34.09
4,559.65
4,119.21
4,15.27
4,30.14
4,23.35
4,298.42
4,49.18
4,25.39
4,958.5
4,14.21
4,235.25
4,184.92
4,55.29
4,3936.97
4,47.83
4,35.94
4,115.66
4,89.6
4,24.14
4,22.58
4,29.96
4,272.79
4,18.66
4,551.33
4,3022.71
4,1379.49
4,366.65
4,337.72
4,932.39
4,320.26
4,48.07
4,19.49
4,167.64
4,46.59
4,23.68
4,56.02
4,2728.48
4,229.28
4,19.5
4,143.76
4,430.19
4,24.58
4,31.54
4,35.82
4,1256.26
4,149.08
4,181.43
4,111.42
4,138.15
4,115.16
4,6686.7
4,29.37
4,405.74
4,1163.01
4,64.14
4,268.52
4,303.86
4,438.25
4,9289.41
4,66.06
4,41.09
4,26.72
4,57.32
4,36.33
4,1112.53
